Timestamp,Temperature (°C),Humidity (%),Wind Speed (m/s),Solar Irradiance (W/m²),Wind Power (MW),Solar Power (MW),Thermal Power (MW),
07/17/24 11:00,18.84,22.46,6.50,258.82,0.69,2.59,210.00,
07/17/24 12:00,5.06,65.60,3.72,0.00,0.13,0.00,180.00,
07/17/24 13:00,17.50,57.44,2.22,0.00,0.03,0.00,210.00,
07/17/24 14:00,3.17,52.15,6.44,0.00,0.67,0.00,180.00,
07/17/24 15:00,12.47,83.53,6.04,0.00,0.55,0.00,150.00,
07/17/24 16:00,25.29,31.75,4.86,0.00,0.29,0.00,180.00,
07/17/24 17:00,22.97,20.68,3.43,0.00,0.10,0.00,210.00,
07/17/24 18:00,15.15,25.13,6.58,0.00,0.71,0.00,180.00,
07/17/24 19:00,5.25,35.64,4.02,0.00,0.16,0.00,150.00,
07/17/24 20:00,21.46,22.33,5.72,0.00,0.47,0.00,180.00,
07/17/24 21:00,15.19,55.20,9.53,0.00,2.16,0.00,150.00,
07/17/24 22:00,-8.20,41.99,7.30,0.00,0.97,0.00,180.00,
07/17/24 23:00,22.83,32.63,3.26,0.00,0.09,0.00,150.00,
07/18/24 0:00,14.76,72.51,3.45,0.00,0.10,0.00,180.00,
07/18/24 1:00,27.02,34.31,6.30,258.82,0.63,2.59,150.00,
07/18/24 2:00,4.05,68.13,3.25,500.00,0.09,5.00,180.00,
07/18/24 3:00,-16.77,44.45,2.00,707.11,0.02,7.07,150.00,
07/18/24 4:00,17.79,55.83,7.06,866.03,0.88,8.66,180.00,
07/18/24 5:00,17.92,85.37,6.64,965.93,0.73,9.66,210.00,
07/18/24 6:00,-1.91,22.61,6.90,1000.00,0.82,10.00,180.00,
07/18/24 7:00,5.22,55.02,6.53,965.93,0.69,9.66,210.00,
07/18/24 8:00,42.55,79.81,5.87,866.03,0.51,8.66,180.00,
07/18/24 9:00,11.94,61.16,4.68,707.11,0.26,7.07,150.00,
07/18/24 10:00,22.31,39.38,7.03,500.00,0.87,5.00,180.00,
07/18/24 11:00,8.49,47.84,9.06,258.82,1.86,2.59,150.00,
07/18/24 12:00,-5.90,67.62,5.00,0.00,0.31,0.00,180.00,
07/18/24 13:00,13.30,82.36,3.96,0.00,0.16,0.00,150.00,
07/18/24 14:00,12.34,22.87,3.73,0.00,0.13,0.00,180.00,
07/18/24 15:00,11.00,25.01,4.27,0.00,0.19,0.00,150.00,
07/18/24 16:00,13.85,42.75,6.41,0.00,0.66,0.00,180.00,
07/18/24 17:00,17.64,36.29,1.72,0.00,0.01,0.00,210.00,
07/18/24 18:00,13.50,38.55,6.88,0.00,0.81,0.00,180.00,
07/18/24 19:00,2.36,35.49,7.29,0.00,0.97,0.00,150.00,
07/18/24 20:00,19.86,33.71,2.40,0.00,0.03,0.00,180.00,
07/18/24 21:00,-4.49,29.14,4.04,0.00,0.17,0.00,210.00,
07/18/24 22:00,-5.50,85.38,6.16,0.00,0.58,0.00,180.00,
07/18/24 23:00,22.39,30.09,5.71,0.00,0.47,0.00,210.00,
07/19/24 0:00,20.07,34.31,7.04,0.00,0.87,0.00,180.00,
07/19/24 1:00,14.43,37.24,5.72,258.82,0.47,2.59,150.00,
07/19/24 2:00,1.05,85.31,8.53,500.00,1.55,5.00,180.00,
07/19/24 3:00,7.92,72.90,5.36,707.11,0.38,7.07,150.00,
07/19/24 4:00,12.37,75.28,4.03,866.03,0.16,8.66,180.00,
07/19/24 5:00,-0.96,27.33,3.87,965.93,0.15,9.66,150.00,
07/19/24 6:00,7.61,78.54,7.47,1000.00,1.04,10.00,120.00,
07/19/24 7:00,21.52,48.57,6.06,965.93,0.56,9.66,150.00,
07/19/24 8:00,29.27,38.40,7.27,866.03,0.96,8.66,180.00,
07/19/24 9:00,10.81,60.30,7.23,707.11,0.94,7.07,210.00,
07/19/24 10:00,22.56,77.55,1.96,500.00,0.02,5.00,180.00,
07/19/24 11:00,-4.14,74.51,3.72,258.82,0.13,2.59,210.00,
07/19/24 12:00,21.59,82.30,3.96,0.00,0.16,0.00,180.00,
07/19/24 13:00,6.96,84.97,4.37,0.00,0.21,0.00,210.00,
07/19/24 14:00,18.07,36.67,5.16,0.00,0.34,0.00,180.00,
07/19/24 15:00,12.52,49.67,8.00,0.00,1.28,0.00,150.00,
07/19/24 16:00,28.20,21.02,8.40,0.00,1.48,0.00,180.00,
07/19/24 17:00,6.26,81.55,5.41,0.00,0.40,0.00,150.00,
07/19/24 18:00,21.28,30.82,5.50,0.00,0.42,0.00,180.00,
07/19/24 19:00,12.20,80.30,4.59,0.00,0.24,0.00,150.00,
07/19/24 20:00,13.42,43.06,6.18,0.00,0.59,0.00,180.00,
07/19/24 21:00,13.16,45.77,6.41,0.00,0.66,0.00,210.00,
07/19/24 22:00,6.54,22.74,7.61,0.00,1.10,0.00,180.00,
07/19/24 23:00,14.86,42.88,7.60,0.00,1.10,0.00,210.00,
07/20/24 0:00,14.37,82.19,1.40,0.00,0.01,0.00,180.00,
07/20/24 1:00,17.41,21.79,5.69,258.82,0.46,2.59,210.00,
07/20/24 2:00,15.85,48.44,8.77,500.00,1.69,5.00,180.00,
07/20/24 3:00,22.98,22.20,5.12,707.11,0.34,7.07,210.00,
07/20/24 4:00,24.24,45.96,8.28,866.03,1.42,8.66,180.00,
07/20/24 5:00,4.49,32.08,5.39,965.93,0.39,9.66,210.00,
07/20/24 6:00,23.69,37.66,6.35,1000.00,0.64,10.00,180.00,
07/20/24 7:00,3.14,81.43,3.73,965.93,0.13,9.66,150.00,
07/20/24 8:00,20.88,50.52,3.80,866.03,0.14,8.66,180.00,
07/20/24 9:00,21.20,39.17,7.45,707.11,1.03,7.07,150.00,
07/20/24 10:00,-4.11,61.25,7.76,500.00,1.17,5.00,180.00,
07/20/24 11:00,15.93,29.95,6.05,258.82,0.55,2.59,210.00,
07/20/24 12:00,10.32,38.16,3.54,0.00,0.11,0.00,180.00,
07/20/24 13:00,7.41,58.24,6.09,0.00,0.56,0.00,210.00,
07/20/24 14:00,28.51,36.63,8.51,0.00,1.54,0.00,180.00,
07/20/24 15:00,8.46,67.54,9.49,0.00,2.13,0.00,210.00,
07/20/24 16:00,6.94,54.40,5.37,0.00,0.39,0.00,180.00,
07/20/24 17:00,15.76,74.04,2.68,0.00,0.05,0.00,210.00,
07/20/24 18:00,21.86,86.38,7.68,0.00,1.13,0.00,180.00,
07/20/24 19:00,13.58,28.11,5.45,0.00,0.40,0.00,150.00,
07/20/24 20:00,26.66,43.43,7.89,0.00,1.23,0.00,180.00,
07/20/24 21:00,20.31,42.37,6.56,0.00,0.71,0.00,150.00,
07/20/24 22:00,-6.78,30.58,4.23,0.00,0.19,0.00,180.00,
07/20/24 23:00,9.71,76.72,6.12,0.00,0.57,0.00,210.00,
07/21/24 0:00,9.38,73.19,8.62,0.00,1.60,0.00,180.00,
07/21/24 1:00,19.79,53.91,5.70,258.82,0.46,2.59,150.00,
07/21/24 2:00,-11.25,57.64,3.93,500.00,0.15,5.00,180.00,
07/21/24 3:00,40.49,24.17,2.82,707.11,0.06,7.07,150.00,
07/21/24 4:00,20.31,58.89,4.46,866.03,0.22,8.66,180.00,
07/21/24 5:00,16.49,75.39,5.18,965.93,0.35,9.66,150.00,
07/21/24 6:00,26.82,60.17,7.64,1000.00,1.11,10.00,120.00,
07/21/24 7:00,38.44,38.57,3.76,965.93,0.13,9.66,150.00,
07/21/24 8:00,23.71,66.73,9.11,866.03,1.89,8.66,180.00,
07/21/24 9:00,24.49,45.30,3.33,707.11,0.09,7.07,150.00,
07/21/24 10:00,16.31,58.14,10.66,500.00,3.03,5.00,180.00,
07/21/24 11:00,13.58,54.13,9.45,258.82,2.11,2.59,150.00,
07/21/24 12:00,10.24,46.68,6.28,0.00,0.62,0.00,180.00,
07/21/24 13:00,6.74,70.32,2.70,0.00,0.05,0.00,150.00,
07/21/24 14:00,8.13,81.87,5.89,0.00,0.51,0.00,180.00,
07/21/24 15:00,1.49,20.36,5.23,0.00,0.36,0.00,150.00,
07/21/24 16:00,14.24,85.35,3.45,0.00,0.10,0.00,180.00,
07/21/24 17:00,-1.85,55.81,6.58,0.00,0.71,0.00,210.00,
07/21/24 18:00,16.91,69.05,4.35,0.00,0.21,0.00,180.00,
07/21/24 19:00,14.64,79.89,4.57,0.00,0.24,0.00,210.00,
07/21/24 20:00,16.47,52.70,5.59,0.00,0.44,0.00,180.00,
07/21/24 21:00,9.78,78.45,4.85,0.00,0.29,0.00,150.00,
07/21/24 22:00,45.77,32.43,10.16,0.00,2.62,0.00,180.00,
07/21/24 23:00,28.60,31.14,4.93,0.00,0.30,0.00,210.00,
07/22/24 0:00,2.55,66.02,6.88,0.00,0.81,0.00,180.00,
07/22/24 1:00,17.33,80.91,6.29,258.82,0.62,2.59,210.00,
07/22/24 2:00,8.92,82.47,6.71,500.00,0.75,5.00,180.00,
07/22/24 3:00,4.86,65.06,6.86,707.11,0.81,7.07,150.00,
07/22/24 4:00,1.60,56.78,7.76,866.03,1.17,8.66,180.00,
07/22/24 5:00,19.32,43.20,6.53,965.93,0.70,9.66,210.00,
07/22/24 6:00,8.19,88.60,6.45,1000.00,0.67,10.00,180.00,
07/22/24 7:00,24.68,42.38,6.12,965.93,0.57,9.66,210.00,
07/22/24 8:00,24.94,72.09,5.72,866.03,0.47,8.66,180.00,
07/22/24 9:00,28.74,57.24,4.18,707.11,0.18,7.07,210.00,
07/22/24 10:00,6.48,62.60,5.88,500.00,0.51,5.00,180.00,
07/22/24 11:00,19.75,47.54,6.48,258.82,0.68,2.59,210.00,
07/22/24 12:00,21.32,87.54,6.80,0.00,0.79,0.00,180.00,
07/22/24 13:00,10.26,60.02,6.36,0.00,0.64,0.00,210.00,
07/22/24 14:00,7.28,85.65,5.53,0.00,0.42,0.00,180.00,
07/22/24 15:00,31.10,20.53,5.89,0.00,0.51,0.00,210.00,
07/22/24 16:00,17.27,60.09,4.89,0.00,0.29,0.00,180.00,
07/22/24 17:00,21.36,70.20,6.63,0.00,0.73,0.00,210.00,
07/22/24 18:00,6.78,72.16,5.56,0.00,0.43,0.00,180.00,
07/22/24 19:00,2.81,83.35,6.36,0.00,0.64,0.00,150.00,
07/22/24 20:00,9.31,20.31,8.00,0.00,1.28,0.00,180.00,
07/22/24 21:00,13.76,20.02,4.58,0.00,0.24,0.00,210.00,
07/22/24 22:00,4.36,53.06,7.19,0.00,0.93,0.00,180.00,
07/22/24 23:00,14.90,22.05,6.07,0.00,0.56,0.00,210.00,
07/23/24 0:00,-1.89,88.22,10.04,0.00,2.53,0.00,180.00,
07/23/24 1:00,3.80,35.54,5.57,258.82,0.43,2.59,150.00,
07/23/24 2:00,21.71,53.09,7.39,500.00,1.01,5.00,120.00,
07/23/24 3:00,21.04,24.28,6.03,707.11,0.55,7.07,150.00,
07/23/24 4:00,11.08,56.54,3.22,866.03,0.08,8.66,180.00,
07/23/24 5:00,4.82,46.60,4.96,965.93,0.30,9.66,150.00,
07/23/24 6:00,4.73,23.13,7.76,1000.00,1.17,10.00,180.00,
07/23/24 7:00,11.27,43.46,5.13,965.93,0.34,9.66,210.00,
07/23/24 8:00,21.45,47.40,1.56,866.03,0.01,8.66,180.00,
07/23/24 9:00,24.28,89.29,5.94,707.11,0.52,7.07,210.00,
07/23/24 10:00,10.03,34.55,3.82,500.00,0.14,5.00,180.00,
07/23/24 11:00,3.47,58.13,6.26,258.82,0.61,2.59,150.00,
07/23/24 12:00,17.68,89.11,9.10,0.00,1.89,0.00,180.00,
07/23/24 13:00,6.76,75.44,7.54,0.00,1.07,0.00,210.00,
07/23/24 14:00,9.82,89.54,9.07,0.00,1.87,0.00,240.00,
07/23/24 15:00,28.25,87.78,4.88,0.00,0.29,0.00,210.00,
07/23/24 16:00,23.27,54.27,5.71,0.00,0.47,0.00,180.00,
07/23/24 17:00,16.58,68.75,3.91,0.00,0.15,0.00,210.00,
07/23/24 18:00,2.28,27.73,4.63,0.00,0.25,0.00,180.00,
07/23/24 19:00,17.11,50.88,4.15,0.00,0.18,0.00,150.00,
07/23/24 20:00,25.63,76.63,3.39,0.00,0.10,0.00,180.00,
07/23/24 21:00,11.24,55.37,8.73,0.00,1.66,0.00,150.00,
07/23/24 22:00,28.51,69.19,1.82,0.00,0.01,0.00,180.00,
07/23/24 23:00,27.93,72.20,8.74,0.00,1.67,0.00,210.00,
07/24/24 0:00,31.64,37.74,8.49,0.00,1.53,0.00,180.00,
07/24/24 1:00,18.05,81.30,7.00,258.82,0.86,2.59,150.00,
07/24/24 2:00,20.87,52.19,3.77,500.00,0.13,5.00,180.00,
07/24/24 3:00,29.14,34.71,2.84,707.11,0.06,7.07,150.00,
07/24/24 4:00,19.47,80.58,4.90,866.03,0.29,8.66,180.00,
07/24/24 5:00,9.99,49.25,7.25,965.93,0.95,9.66,210.00,
07/24/24 6:00,10.51,72.52,6.01,1000.00,0.54,10.00,180.00,
07/24/24 7:00,17.39,58.36,3.91,965.93,0.15,9.66,210.00,
07/24/24 8:00,2.09,46.73,8.30,866.03,1.43,8.66,180.00,
07/24/24 9:00,13.57,76.69,9.37,707.11,2.06,7.07,150.00,
07/24/24 10:00,25.97,60.91,5.55,500.00,0.43,5.00,180.00,
07/24/24 11:00,-6.91,47.34,6.22,258.82,0.60,2.59,210.00,
07/24/24 12:00,30.34,27.67,2.98,0.00,0.07,0.00,180.00,
07/24/24 13:00,26.22,82.68,5.17,0.00,0.35,0.00,210.00,
07/24/24 14:00,10.40,22.48,7.02,0.00,0.87,0.00,180.00,
07/24/24 15:00,20.43,80.42,6.71,0.00,0.76,0.00,150.00,
07/24/24 16:00,15.03,45.20,4.98,0.00,0.31,0.00,180.00,
07/24/24 17:00,27.30,64.75,5.45,0.00,0.41,0.00,210.00,
07/24/24 18:00,24.83,84.55,5.11,0.00,0.33,0.00,180.00,
07/24/24 19:00,1.00,30.62,5.44,0.00,0.40,0.00,210.00,
07/24/24 20:00,20.87,59.69,6.85,0.00,0.80,0.00,180.00,
07/24/24 21:00,12.94,73.51,2.06,0.00,0.02,0.00,210.00,
07/24/24 22:00,15.83,73.03,5.85,0.00,0.50,0.00,180.00,
07/24/24 23:00,7.72,56.79,6.70,0.00,0.75,0.00,210.00,
07/25/24 0:00,32.48,63.73,4.86,0.00,0.29,0.00,180.00,
07/25/24 1:00,25.40,73.03,5.04,258.82,0.32,2.59,150.00,
07/25/24 2:00,7.60,78.87,5.10,500.00,0.33,5.00,120.00,
07/25/24 3:00,1.65,73.33,5.04,707.11,0.32,7.07,150.00,
07/25/24 4:00,11.14,44.78,6.01,866.03,0.54,8.66,180.00,
07/25/24 5:00,19.35,89.77,6.26,965.93,0.61,9.66,210.00,
07/25/24 6:00,17.40,50.42,1.80,1000.00,0.01,10.00,180.00,
07/25/24 7:00,27.53,21.71,7.31,965.93,0.97,9.66,210.00,
07/25/24 8:00,22.90,45.38,5.42,866.03,0.40,8.66,180.00,
07/25/24 9:00,24.70,28.94,9.87,707.11,2.40,7.07,150.00,
07/25/24 10:00,18.27,28.50,3.62,500.00,0.12,5.00,180.00,
07/25/24 11:00,1.11,39.71,4.27,258.82,0.19,2.59,150.00,
07/25/24 12:00,13.04,23.74,5.59,0.00,0.44,0.00,180.00,
07/25/24 13:00,25.60,68.20,6.83,0.00,0.80,0.00,210.00,
07/25/24 14:00,14.48,25.18,2.10,0.00,0.02,0.00,180.00,
07/25/24 15:00,20.03,34.23,4.34,0.00,0.20,0.00,150.00,
07/25/24 16:00,11.81,26.50,7.18,0.00,0.93,0.00,180.00,
07/25/24 17:00,4.70,24.42,4.10,0.00,0.17,0.00,210.00,
07/25/24 18:00,13.77,38.74,8.74,0.00,1.67,0.00,240.00,
07/25/24 19:00,18.09,60.03,5.09,0.00,0.33,0.00,210.00,
07/25/24 20:00,8.44,87.53,4.20,0.00,0.19,0.00,180.00,
07/25/24 21:00,12.64,81.29,7.22,0.00,0.94,0.00,210.00,
07/25/24 22:00,5.61,81.32,9.22,0.00,1.96,0.00,180.00,
07/25/24 23:00,26.19,32.32,6.83,0.00,0.80,0.00,210.00,
07/26/24 0:00,12.06,38.54,8.52,0.00,1.55,0.00,180.00,
07/26/24 1:00,29.53,25.35,9.35,258.82,2.05,2.59,150.00,
07/26/24 2:00,30.29,74.49,4.16,500.00,0.18,5.00,180.00,
07/26/24 3:00,14.19,24.89,7.88,707.11,1.22,7.07,150.00,
07/26/24 4:00,4.92,58.97,2.95,866.03,0.06,8.66,120.00,
07/26/24 5:00,-5.86,37.35,6.85,965.93,0.80,9.66,150.00,
07/26/24 6:00,0.28,37.04,5.86,1000.00,0.50,10.00,180.00,
07/26/24 7:00,1.26,89.35,8.49,965.93,1.53,9.66,150.00,
07/26/24 8:00,28.78,72.97,8.34,866.03,1.45,8.66,120.00,
07/26/24 9:00,16.16,78.59,7.14,707.11,0.91,7.07,150.00,
07/26/24 10:00,18.90,60.04,6.60,500.00,0.72,5.00,180.00,
07/26/24 11:00,-7.20,80.97,7.02,258.82,0.86,2.59,150.00,
07/26/24 12:00,3.02,65.18,6.12,0.00,0.57,0.00,180.00,
07/26/24 13:00,23.87,86.23,5.88,0.00,0.51,0.00,210.00,
07/26/24 14:00,17.87,39.69,8.89,0.00,1.75,0.00,180.00,
07/26/24 15:00,13.53,61.67,9.13,0.00,1.90,0.00,150.00,
07/26/24 16:00,20.65,68.31,5.72,0.00,0.47,0.00,180.00,
07/26/24 17:00,31.36,47.51,6.48,0.00,0.68,0.00,210.00,
07/26/24 18:00,12.79,81.58,6.16,0.00,0.59,0.00,180.00,
07/26/24 19:00,15.69,88.59,2.78,0.00,0.05,0.00,150.00,
07/26/24 20:00,16.93,54.56,5.33,0.00,0.38,0.00,120.00,
07/26/24 21:00,38.92,47.34,9.20,0.00,1.95,0.00,150.00,
07/26/24 22:00,-5.99,53.04,4.50,0.00,0.23,0.00,180.00,
07/26/24 23:00,21.83,79.69,10.23,0.00,2.68,0.00,210.00,
07/27/24 0:00,13.85,65.18,8.34,0.00,1.45,0.00,180.00,
07/27/24 1:00,20.67,23.13,6.80,258.82,0.79,2.59,210.00,
07/27/24 2:00,8.43,57.95,7.12,500.00,0.90,5.00,180.00,
07/27/24 3:00,14.51,21.21,4.17,707.11,0.18,7.07,150.00,
07/27/24 4:00,22.11,74.50,5.47,866.03,0.41,8.66,180.00,
07/27/24 5:00,46.13,42.98,8.88,965.93,1.75,9.66,150.00,
07/27/24 6:00,23.08,53.04,4.77,1000.00,0.27,10.00,180.00,
07/27/24 7:00,6.52,75.91,8.12,965.93,1.34,9.66,150.00,
07/27/24 8:00,10.76,23.25,3.25,866.03,0.09,8.66,180.00,
07/27/24 9:00,10.47,31.10,3.60,707.11,0.12,7.07,150.00,
07/27/24 10:00,-2.96,47.86,9.80,500.00,2.35,5.00,180.00,
07/27/24 11:00,11.70,36.09,5.98,258.82,0.53,2.59,150.00,
07/27/24 12:00,22.33,43.65,4.92,0.00,0.30,0.00,180.00,
07/27/24 13:00,2.26,89.87,8.73,0.00,1.66,0.00,150.00,
07/27/24 14:00,25.48,77.78,8.49,0.00,1.53,0.00,180.00,
07/27/24 15:00,19.88,81.87,7.84,0.00,1.21,0.00,150.00,
07/27/24 16:00,7.66,85.59,4.86,0.00,0.29,0.00,180.00,
07/27/24 17:00,13.58,43.87,5.43,0.00,0.40,0.00,210.00,
07/27/24 18:00,30.98,40.80,6.62,0.00,0.73,0.00,180.00,
07/27/24 19:00,22.34,36.38,7.39,0.00,1.01,0.00,210.00,
07/27/24 20:00,15.09,78.11,4.98,0.00,0.31,0.00,180.00,
07/27/24 21:00,12.62,67.57,6.34,0.00,0.64,0.00,210.00,
07/27/24 22:00,15.77,36.53,6.53,0.00,0.70,0.00,180.00,
07/27/24 23:00,9.88,46.39,8.57,0.00,1.58,0.00,150.00,
07/28/24 0:00,-6.05,55.47,7.51,0.00,1.06,0.00,180.00,
07/28/24 1:00,35.42,56.97,2.99,258.82,0.07,2.59,150.00,
07/28/24 2:00,16.55,82.21,5.57,500.00,0.43,5.00,180.00,
07/28/24 3:00,18.98,46.64,4.14,707.11,0.18,7.07,210.00,
07/28/24 4:00,14.42,83.60,7.14,866.03,0.91,8.66,180.00,
07/28/24 5:00,7.65,50.90,7.85,965.93,1.21,9.66,210.00,
07/28/24 6:00,13.14,72.25,6.20,1000.00,0.60,10.00,180.00,
07/28/24 7:00,-0.99,85.12,5.46,965.93,0.41,9.66,210.00,
07/28/24 8:00,37.77,83.53,6.14,866.03,0.58,8.66,180.00,
07/28/24 9:00,2.65,23.99,6.42,707.11,0.66,7.07,210.00,
07/28/24 10:00,4.68,34.40,4.72,500.00,0.26,5.00,180.00,
07/28/24 11:00,10.60,53.38,3.56,258.82,0.11,2.59,210.00,
07/28/24 12:00,27.88,50.21,1.90,0.00,0.02,0.00,240.00,
07/28/24 13:00,15.15,64.86,8.53,0.00,1.55,0.00,210.00,
07/28/24 14:00,2.64,86.13,6.99,0.00,0.85,0.00,180.00,
07/28/24 15:00,27.54,27.87,6.73,0.00,0.76,0.00,150.00,
07/28/24 16:00,22.31,51.63,8.53,0.00,1.55,0.00,180.00,
07/28/24 17:00,20.38,33.47,3.49,0.00,0.11,0.00,210.00,
07/28/24 18:00,22.16,82.59,2.53,0.00,0.04,0.00,240.00,
07/28/24 19:00,38.94,87.52,6.77,0.00,0.78,0.00,210.00,
07/28/24 20:00,36.85,53.51,6.59,0.00,0.71,0.00,180.00,
07/28/24 21:00,8.13,27.28,2.54,0.00,0.04,0.00,150.00,
07/28/24 22:00,31.24,74.97,6.72,0.00,0.76,0.00,180.00,
07/28/24 23:00,18.83,68.80,5.20,0.00,0.35,0.00,150.00,
07/29/24 0:00,19.99,44.83,4.39,0.00,0.21,0.00,180.00,
07/29/24 1:00,-1.92,82.12,5.33,258.82,0.38,2.59,210.00,
07/29/24 2:00,13.30,88.31,1.12,500.00,0.00,5.00,180.00,
07/29/24 3:00,6.87,59.05,4.82,707.11,0.28,7.07,150.00,
07/29/24 4:00,23.28,59.60,4.59,866.03,0.24,8.66,180.00,
07/29/24 5:00,25.71,40.83,7.11,965.93,0.90,9.66,150.00,
07/29/24 6:00,-5.74,60.92,5.68,1000.00,0.46,10.00,180.00,
07/29/24 7:00,14.78,50.77,7.28,965.93,0.96,9.66,150.00,
07/29/24 8:00,26.22,41.15,0.90,866.03,0.00,8.66,120.00,
07/29/24 9:00,13.13,24.70,4.32,707.11,0.20,7.07,150.00,
07/29/24 10:00,22.29,37.69,7.11,500.00,0.90,5.00,180.00,
07/29/24 11:00,18.51,33.85,5.38,258.82,0.39,2.59,150.00,
07/29/24 12:00,18.42,57.94,7.69,0.00,1.14,0.00,180.00,
07/29/24 13:00,12.29,62.12,2.39,0.00,0.03,0.00,150.00,
07/29/24 14:00,2.83,62.60,7.46,0.00,1.04,0.00,180.00,
07/29/24 15:00,3.78,47.17,4.72,0.00,0.26,0.00,150.00,
07/29/24 16:00,22.09,49.49,4.53,0.00,0.23,0.00,180.00,
07/29/24 17:00,15.19,78.40,7.98,0.00,1.27,0.00,150.00,
07/29/24 18:00,13.61,53.34,8.32,0.00,1.44,0.00,180.00,
07/29/24 19:00,10.76,89.14,8.07,0.00,1.31,0.00,210.00,
07/29/24 20:00,11.95,50.77,10.08,0.00,2.56,0.00,180.00,
07/29/24 21:00,25.47,65.47,8.53,0.00,1.55,0.00,150.00,
07/29/24 22:00,11.65,23.53,4.41,0.00,0.21,0.00,180.00,
07/29/24 23:00,1.59,65.73,6.28,0.00,0.62,0.00,210.00,
07/30/24 0:00,22.44,79.60,5.28,0.00,0.37,0.00,180.00,
07/30/24 1:00,12.95,85.97,10.06,258.82,2.54,2.59,150.00,
07/30/24 2:00,15.31,89.81,8.21,500.00,1.38,5.00,120.00,
07/30/24 3:00,31.08,39.75,5.62,707.11,0.44,7.07,150.00,
07/30/24 4:00,14.79,60.28,7.76,866.03,1.17,8.66,120.00,
07/30/24 5:00,17.89,51.55,3.54,965.93,0.11,9.66,150.00,
07/30/24 6:00,3.21,59.47,6.50,1000.00,0.69,10.00,120.00,
07/30/24 7:00,12.80,31.02,4.12,965.93,0.18,9.66,150.00,
07/30/24 8:00,21.10,79.93,2.62,866.03,0.05,8.66,180.00,
07/30/24 9:00,-0.55,83.67,7.57,707.11,1.08,7.07,150.00,
07/30/24 10:00,17.01,51.48,7.82,500.00,1.19,5.00,180.00,
07/30/24 11:00,16.01,39.63,6.91,258.82,0.83,2.59,150.00,
07/30/24 12:00,15.41,29.86,5.63,0.00,0.45,0.00,180.00,
07/30/24 13:00,25.37,67.86,3.47,0.00,0.10,0.00,210.00,
07/30/24 14:00,18.34,41.86,3.68,0.00,0.12,0.00,180.00,
07/30/24 15:00,29.78,83.67,4.06,0.00,0.17,0.00,150.00,
07/30/24 16:00,5.06,66.97,5.53,0.00,0.42,0.00,180.00,
07/30/24 17:00,16.36,65.20,8.15,0.00,1.35,0.00,210.00,
07/30/24 18:00,15.84,59.16,8.12,0.00,1.34,0.00,180.00,
07/30/24 19:00,4.31,23.20,2.70,0.00,0.05,0.00,150.00,
07/30/24 20:00,24.56,85.23,4.61,0.00,0.25,0.00,180.00,
07/30/24 21:00,38.25,63.96,4.56,0.00,0.24,0.00,150.00,
07/30/24 22:00,14.83,89.58,0.94,0.00,0.00,0.00,180.00,
07/30/24 23:00,20.05,57.61,7.13,0.00,0.91,0.00,210.00,
07/31/24 0:00,15.85,69.71,5.51,0.00,0.42,0.00,180.00,
07/31/24 1:00,7.86,23.93,5.77,258.82,0.48,2.59,150.00,
07/31/24 2:00,-3.21,64.22,8.69,500.00,1.64,5.00,180.00,
07/31/24 3:00,7.94,73.53,6.18,707.11,0.59,7.07,150.00,
07/31/24 4:00,1.08,74.50,5.14,866.03,0.34,8.66,180.00,
07/31/24 5:00,32.04,73.91,7.14,965.93,0.91,9.66,150.00,
07/31/24 6:00,13.85,35.84,8.12,1000.00,1.34,10.00,120.00,
07/31/24 7:00,11.54,88.28,6.59,965.93,0.72,9.66,150.00,
07/31/24 8:00,23.89,89.66,7.38,866.03,1.00,8.66,180.00,
07/31/24 9:00,3.78,25.29,5.71,707.11,0.47,7.07,150.00,
07/31/24 10:00,7.33,85.55,5.84,500.00,0.50,5.00,180.00,
07/31/24 11:00,15.68,40.26,6.23,258.82,0.60,2.59,210.00,
07/31/24 12:00,25.29,68.25,4.49,0.00,0.23,0.00,180.00,
07/31/24 13:00,20.02,43.67,4.86,0.00,0.29,0.00,210.00,
07/31/24 14:00,17.48,87.74,8.76,0.00,1.68,0.00,180.00,
07/31/24 15:00,15.78,27.11,10.02,0.00,2.51,0.00,150.00,
07/31/24 16:00,19.00,54.84,9.18,0.00,1.94,0.00,180.00,
07/31/24 17:00,17.02,49.96,3.35,0.00,0.09,0.00,210.00,
07/31/24 18:00,4.70,42.82,3.16,0.00,0.08,0.00,180.00,
07/31/24 19:00,15.46,65.19,3.62,0.00,0.12,0.00,150.00,
07/31/24 20:00,4.26,29.17,6.27,0.00,0.62,0.00,180.00,
07/31/24 21:00,15.81,70.17,0.38,0.00,0.00,0.00,210.00,
07/31/24 22:00,10.19,88.64,4.82,0.00,0.28,0.00,180.00,
07/31/24 23:00,40.39,76.32,8.81,0.00,1.71,0.00,150.00,
08/01/24 0:00,14.60,80.20,7.96,0.00,1.26,0.00,120.00,
08/01/24 1:00,0.96,45.17,4.98,258.82,0.31,2.59,150.00,
08/01/24 2:00,13.66,42.74,5.13,500.00,0.34,5.00,180.00,
08/01/24 3:00,20.19,56.19,7.13,707.11,0.91,7.07,150.00,
08/01/24 4:00,31.73,23.20,7.87,866.03,1.22,8.66,180.00,
08/01/24 5:00,9.11,86.18,4.93,965.93,0.30,9.66,150.00,
08/01/24 6:00,-0.82,30.06,5.53,1000.00,0.42,10.00,120.00,
